,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_short_square,has_burst,has_delay,has_pause,input_resistance_mohm,latency,peak_t_long_square,peak_t_short_square,peak_v_long_square,peak_v_short_square,ri,sag,specimen_id,tau,threshold_i_long_square,threshold_i_short_square,threshold_t_long_square,threshold_t_short_square,threshold_v_long_square,threshold_v_short_square,trough_t_long_square,trough_t_short_square,trough_v_long_square,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,vrest,species,cre_line,dendrite_type,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
1069,0.0828553639564573,1.04234,1.02572,-46.531253814697294,-50.5625025431315,False,False,False,225.818512,0.01068,1.0406,1.02375333333333,36.9375,36.1979179382324,169.977560639381,0.0996886715292931,586072464,9.5400148361447,130.0,330.0,1.0401,1.02328666666667,-43.093753814697294,-48.114585876464794,1.07082,1.48544666666667,-47.812503814697294,-75.406255086263,3.23531344802815,3.34491811325436,-74.9417190551758,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_2,Aspiny_14,ME_Inh_5,209.270979334281,306.960111812281,3.86187720333999,-0.579922961565
1073,-4.41040029620036e-19,1.02478,1.0239425,-59.781253814697294,-61.789066314697294,False,False,False,101.57909599999999,0.00407500000000005,1.0242,1.02312375,-0.40625,3.04687511920929,66.20538234710689,0.0501951798796654,469992918,5.1883417758307,800.0,989.9999389648441,1.023925,1.0228774999999999,-47.437503814697294,-46.492188453674295,1.0247899999999999,1.71845625,-59.843753814697294,-79.3046913146973,1.2784123849094198,1.27775888280866,-77.8652572631836,Mus musculus,Pvalb-IRES-Cre,aspiny,,Aspiny_8,,213.491844772731,409.803897308358,3.16069040315,-20.6714724833
1075,0.136379309734747,1.118815,1.0251325,-43.250003814697294,-48.078125953674295,False,False,False,237.4744,0.0501,1.1163100000000001,1.02344875,36.25,41.3046875,135.312497615814,0.114090159535408,468120757,16.3383327160489,210.0,1180.0,1.11585,1.02309,-27.3750019073486,-40.7265644073486,1.1380700000000001,1.63925875,-48.90625,-69.5234375,3.13639518111164,3.40628905501,-69.0844650268555,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_2,Spiny_12,ME_Exc_13,204.459876220911,541.088997450115,1.83143474598,3.13456516452
1086,0.057565020287626,1.0589549999999999,1.02513875,-53.468753814697294,-55.1328153610229,False,False,False,207.841568,0.0195350000000001,1.057,1.02338875,24.2187519073486,31.773438453674302,99.93990510702129,0.00425600539892912,469704261,11.675803919995301,360.0,1060.0,1.0565,1.023,-38.4375,-53.046876907348604,1.05911,1.6546174999999999,-53.625003814697294,-84.71875190734859,2.8314899714504804,3.4116822101119197,-85.4491729736328,Mus musculus,Nr5a1-Cre,spiny,Exc_1,Spiny_5,ME_Exc_4,169.169488836611,431.350651591488,1.93567023325999,-10.6826757781
1101,0.299464668094219,1.59548,1.02506,-49.593753814697294,-51.5937528610229,False,False,False,246.003152,0.0256400000000001,1.59228,1.02346,22.5625019073486,30.0703139305115,194.97767090797402,0.009995761327445509,564349611,9.4220688115173,70.0,290.0,1.59174,1.0231,-32.0937538146973,-37.3046903610229,1.59952,1.225795,-52.187503814697294,-60.5625028610229,3.30973463102449,2.6269472015805198,-59.7916870117188,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_1,Aspiny_18,ME_Inh_17,155.323098004274,92.5468611562528,3.40619011796,0.0
1102,0.11904761946046401,1.13402,1.025315,-43.437503814697294,-47.0312528610229,False,False,False,227.954752,0.0494400000000002,1.131,1.02349,40.28125,38.914063453674295,179.6875,0.11769322305917698,566506157,27.8601224233046,70.0,790.0,1.1305,1.023045,-36.1875038146973,-45.851563453674295,1.17844,1.6606150000000002,-53.4375,-73.60938072204591,3.70927867267576,3.5739101161681606,-72.96531677246091,Mus musculus,Chrna2-Cre_OE25,spiny,Exc_3,Spiny_11,ME_Exc_12,140.184298357131,642.149311477367,2.43041040605,26.9458365828
1111,0.242635658914728,1.17219,1.02565416666667,-51.656253814697294,-55.067710876464794,False,False,False,171.60631999999998,0.0470250000000001,1.1701700000000002,1.023565,46.5,47.85416857401529,190.937504172325,0.0479762889444828,479179020,26.8500880674827,50.0,520.0,1.16972,1.023155,-43.40625,-48.5677096048991,1.213115,1.5175833333333302,-56.0625,-72.6093788146973,3.89097900341029,4.20822914240582,-71.72515869140621,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_8,ME_Exc_13,159.247988804081,477.538618951791,2.05777071649,15.3003949176
1113,1.3358109822603799,1.03046,1.0240799999999999,-59.937503814697294,-63.2109422683716,False,False,False,185.298496,0.00538000000000016,1.0297399999999999,1.02334,9.06250095367432,11.9218757152557,107.81241953373001,0.0352818630635738,572609108,8.522387327181299,350.0,530.0,1.02942,1.02306,-36.2500038146973,-46.2343778610229,1.03046,1.4207299999999998,-59.937503814697294,-73.0546913146973,1.28763899443933,1.43152212564245,-71.7519073486328,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_8,Aspiny_8,ME_Inh_8,135.513717274392,549.573972632667,2.64830508475,8.86974475204
1120,0.15572429906542098,1.25068,1.026266,-47.125,-51.3187507629395,False,False,False,170.021008,0.09216,1.24678,1.023735,37.625,40.5562507629395,140.93761146068599,0.0726220905780792,314831019,20.281715856068,90.0,930.0,1.246275,1.023289,-35.59375,-48.456250762939504,1.30239,1.358333,-55.09375,-77.4125045776367,4.1983029988262,4.11174890671516,-76.5253677368164,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_8,ME_Exc_13,332.697089503007,512.471548365974,2.47328848437,11.8993817413
1123,0.098333338292439,1.2338799999999999,1.0255,-49.9375,-53.3937522888184,False,False,False,116.49233600000001,0.08108,1.23056,1.023372,41.3750038146973,41.54375,105.937495827675,0.107127882540226,557874460,22.771281629423104,110.0,1200.0,1.2301,1.022964,-37.5,-45.106251525878896,1.2771,1.109376,-60.281253814697294,-71.3937530517578,3.67790465649316,3.5935070881384,-70.4440841674805,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_9,ME_Exc_13,225.51168921596,452.077990666668,3.42263141682,17.7197831515
1128,0.09592083192570401,1.219805,1.025618,-45.6875,-52.40000305175779,False,False,False,111.78351200000002,0.0674600000000001,1.217015,1.023623,42.90625,43.7125015258789,96.40625119209291,0.128462821245193,488695444,15.7911016595359,200.0,1180.0,1.216545,1.023198,-36.75,-48.0125030517578,1.27502,1.151585,-55.875003814697294,-77.7000015258789,3.5949752773824,3.5305166620563,-77.0904159545898,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_12,ME_Exc_13,138.495925669887,547.964891089945,2.02140355378,10.3857962602
1135,0.0154462242562928,1.02732,1.02423428571429,-67.125,-67.29018402099611,False,False,False,107.630696,0.00524000000000013,1.02662,1.02344857142857,24.4687519073486,27.8839299338205,62.0312504470348,0.0161240268498659,555241040,5.515310886830799,630.0,830.0,1.0262200000000001,1.02306285714286,-51.343753814697294,-53.575895036969904,1.0274,1.49898571428571,-67.28125,-81.53571428571429,1.30592459441948,1.3010445429830901,-81.2040100097656,Mus musculus,Chrna2-Cre_OE25,aspiny,Inh_2,Aspiny_4,ME_Inh_7,226.871154665079,672.959747665207,2.48556772852,-12.7335714007999
1138,0.17207133568308403,1.9425,1.02598,-49.593753814697294,-57.802085876464794,False,False,False,171.74854399999998,0.06382,1.9398,1.02352666666667,20.5937519073486,23.192708651224798,128.43745946884198,0.0005230307579040531,555019563,10.015082421081,180.0,760.0,1.9392599999999998,1.02315666666667,-32.6562538146973,-38.6250031789144,1.9504599999999999,1.28963666666667,-53.156253814697294,-76.9583384195964,3.8860817027109102,2.44895542978557,-76.3050003051758,Mus musculus,Chrna2-Cre_OE25,aspiny,Inh_1,Aspiny_17,ME_Inh_20,219.407105699011,522.50461360659,2.44683037593,-0.319186498443
1140,0.09625,1.1753799999999999,1.0244,-52.687503814697294,-61.4531262715658,False,False,False,253.123136,0.0575600000000001,1.17388,1.02321666666667,46.96875,37.5260435740153,325.78125596046397,0.0441082939505577,586566174,44.2893273271776,70.0,600.0,1.1734,1.02282666666667,-33.4687538146973,-38.833335876464794,1.1755,1.4737799999999999,-52.8125,-64.29166857401529,2.55573232796151,2.02637187212888,-63.955394744873,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,Inh_4,Aspiny_12,ME_Inh_23,139.739828337775,762.025401892504,3.05230486627,9.43644065323
1142,0.265322580645161,1.0924,1.02546,-53.250003814697294,-55.317711512247705,False,False,False,238.371168,0.0246200000000001,1.09048,1.02353666666667,48.937503814697294,46.6354179382324,156.250387430191,0.165597677230835,589128331,10.741014058861401,100.0,509.99996948242205,1.09008,1.02316,-43.21875,-45.5989596048991,1.11924,1.6313666666666697,-57.000003814697294,-75.11979548136391,3.97718279533058,3.92636592072871,-74.5950698852539,Mus musculus,Sim1-Cre_KJ18,spiny,Exc_3,Spiny_18,ME_Exc_2,196.693470584062,814.797184923796,3.53766910058,9.6876846097
1147,0.185820895522388,1.1340000000000001,1.025876,-43.968753814697294,-55.112500762939504,False,False,False,365.97308799999996,0.0277800000000001,1.1322,1.023496,26.0,28.1687511444092,229.375034570694,0.0628781840205193,569809287,17.266740505439998,50.0,330.0,1.13174,1.0230920000000001,-32.1875038146973,-38.6000007629395,1.13418,1.484668,-44.03125,-68.1062515258789,2.7314939265529503,2.8623733664861,-67.5587158203125,Mus musculus,Vip-IRES-Cre,aspiny,Inh_3,Aspiny_16,ME_Inh_3,159.028870523963,408.341252287381,3.04069075314,6.70294571827
1148,0.8257184267062929,1.05548,1.02450857142857,-50.71875,-52.8392884390695,False,False,False,232.556144,0.0164800000000001,1.0544,1.02342,16.875,15.928572790963301,157.18749165535,0.108896426856518,580145037,8.25571813682838,130.0,509.99996948242205,1.05406,1.0231228571428599,-34.375,-37.85268020629879,1.05568,1.5798285714285702,-50.781253814697294,-73.8616093226841,1.80129465642647,1.8697364086672101,-73.3892593383789,Mus musculus,Vipr2-IRES2-Cre,aspiny,Inh_11,Aspiny_5,ME_Inh_21,186.751223873277,146.11591009754,2.81760439224,2.94827782769999
1151,0.0873307565386501,1.1511850000000001,1.0252780000000001,-49.468753814697294,-53.9687522888184,False,False,False,139.47488,0.0554050000000001,1.14656,1.0231219999999999,34.78125,36.0687507629395,213.12510967254602,0.0492967180907726,556369531,42.9305015448584,70.0,750.0,1.14602,1.022699,-39.65625,-46.7000030517578,1.184285,1.7406380000000001,-56.281253814697294,-68.4687545776367,3.8713480979817403,3.7109050647893,-67.7098922729492,Mus musculus,Chrna2-Cre_OE25,spiny,Exc_3,Spiny_11,ME_Exc_5,205.42859049987,574.544636323825,3.41840940434,-3.42590563675
1154,0.6402187904898461,1.35407,1.023555,-63.875003814697294,-62.791670481363894,False,False,False,93.91991999999999,0.0217050000000001,1.35358,1.02308083333333,15.2812509536743,17.1614586512248,52.3437894880772,0.0390145964920521,486896849,4.58785999199716,360.0,820.0,1.35334,1.02288,-38.03125,-44.91666857401529,1.354095,1.21761583333333,-63.9375,-75.1093788146973,1.0671035339819899,1.2490279234160602,-75.7674789428711,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_12,Aspiny_1,ME_Inh_10,204.583242668939,422.056620623538,3.45712815377,16.6551090032999
1158,0.0193326270993166,1.5650600000000001,1.0247959999999998,-57.156253814697294,-60.5875022888184,False,False,False,466.915872,0.03152,1.56354,1.023328,34.0,37.4937530517578,176.874995231628,0.0190985053777695,570896453,9.50320040962565,20.0,300.0,1.5631,1.02296,-40.28125,-44.0812515258789,1.5651,1.776484,-57.281253814697294,-77.3750061035156,2.41273043592662,2.69996883963125,-77.2919082641602,Mus musculus,Vip-IRES-Cre,sparsely spiny,Inh_2,Aspiny_3,ME_Inh_26,133.996151812698,872.305663473195,3.03242360625,21.4383878618
1166,0.12035830753531501,1.1700700000000002,1.027009,-46.0625,-51.231251525878896,False,False,False,186.38848000000002,0.12062,1.16569,1.023657,20.5625,25.431250762939502,198.593750596046,0.0686916410923004,320668879,28.219042743558997,70.0,1040.0,1.164965,1.0231370000000002,-35.8125,-27.8875003814697,1.208565,1.525379,-51.9375,-74.78750152587891,3.30288892397915,2.8671467597786404,-74.0220184326172,Mus musculus,Scnn1a-Tg2-Cre,spiny,Exc_3,Spiny_9,ME_Exc_13,284.953652018071,497.056734285519,3.93586005831,8.89602582561
1167,0.0235756383544556,1.1018,1.026464,-48.218753814697294,-51.6250022888184,False,False,False,309.830912,0.01492,1.09904,1.0234159999999999,11.7187509536743,13.1812507629395,292.968779802322,0.105254746973515,561532710,22.9852646575949,20.0,220.0,1.0985200000000002,1.022972,-42.59375,-41.8375015258789,1.1115,1.665112,-50.187503814697294,-62.506253051757795,3.21301395917263,3.14838587041338,-62.92109680175779,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_2,Aspiny_16,ME_Inh_3,170.264417382796,474.204854270599,3.66315317945999,2.16880685523
1171,0.217897727272727,1.13828,1.0251175,-45.625,-50.0,False,False,False,161.413456,0.05097,1.13606,1.023525,32.21875,35.7968769073486,210.93738079071,0.0616592243313789,397351623,20.7400340693307,90.0,810.0,1.135575,1.0231299999999999,-33.09375,-42.0156288146973,1.162095,1.7273975,-50.5,-78.453125,2.6507909929417997,3.0631381727536295,-77.8417892456055,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_18,157.302228532587,468.476224551673,2.81359211799,17.3185135417
1175,0.16845238095238096,1.45002,1.026828,-43.0,-50.2437515258789,False,False,False,101.299208,0.06738,1.44566,1.023488,43.9375,43.318752288818395,210.156247019768,0.0867703557014465,526668864,32.7734337447403,50.0,620.0,1.4452,1.023112,-37.2812538146973,-41.112500762939504,1.4936200000000002,1.547056,-50.875,-63.162503051757795,6.403338732884741,5.22080370619436,-63.116382598877,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_6,ME_Exc_9,221.140299220272,857.584044790616,2.13767470509,28.3494262412
1176,0.262068963209113,1.0907200000000001,1.024725,-52.593753814697294,-53.6875028610229,False,False,False,198.328256,0.2846,1.08876,1.02299,28.5312519073486,30.8906269073486,166.093751788139,0.00452026538550854,566647353,13.040720699467402,30.0,249.99998474121102,1.08826,1.022585,-55.1875,-48.0234403610229,1.10144,1.040925,-59.218753814697294,-62.617189407348604,3.30701774189508,3.1707490992428102,-60.3499908447266,Mus musculus,Nos1-CreERT2,aspiny,Inh_3,Aspiny_17,ME_Inh_20,171.972651984306,203.860970084646,3.98733167764,2.87318195055
1180,0.542210144927536,1.033565,1.0242924999999998,-65.8125,-67.6718788146973,False,False,False,226.31464,0.00673500000000016,1.032785,1.02349375,27.4062519073486,32.984375,104.68788444995899,0.0233173258602619,323452196,9.880049893029131,270.0,720.0,1.03247,1.0231925,-32.53125,-40.656250953674295,1.03366,1.04629125,-65.875,-73.71093940734859,1.2636773215394699,1.34870402836754,-72.1359558105469,Mus musculus,Sst-IRES-Cre,aspiny,Inh_10,Aspiny_10,ME_Inh_11,132.392836861903,990.891894827143,2.41794112313,-20.9368226196
1183,0.00969763964294523,1.0857450000000002,1.0255610000000002,-43.437503814697294,-52.4875022888184,False,False,False,155.913216,0.032295,1.08349,1.02359,24.25,33.300000762939504,154.218822717667,0.16105844080448198,490485142,14.9306682668672,250.0,770.0,1.08286,1.023101,-29.7187519073486,-49.6375030517578,1.11689,1.108791,-48.5,-79.1250045776367,2.18187656817134,2.62599484640037,-77.5825424194336,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_1,Spiny_18,ME_Exc_4,143.541575548241,826.093847728571,3.08765590457,11.24102892
1184,1.3394472361808998,1.03296,1.02400666666667,-57.90625,-61.22396214803061,False,False,False,149.72294399999998,0.00504000000000016,1.03226,1.02334333333333,17.5312519073486,24.395835240682,122.968748211861,0.0295240841805935,569998790,9.33760366632145,270.0,430.0,1.0319200000000002,1.02306333333333,-29.7187519073486,-42.1927096048991,1.03298,1.6467599999999998,-57.968753814697294,-66.2291717529297,1.16228838858106,1.3492003056316701,-65.12310791015621,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_8,Aspiny_4,ME_Inh_9,137.781041617028,700.438000168153,3.04136253041,11.0274880254
1185,0.0806910560871059,1.04722,1.025565,-48.843753814697294,-54.2734403610229,False,False,False,189.09743999999998,0.01176,1.04536,1.02359,34.4375,32.7031269073486,151.093780994415,0.0477612912654877,583138230,11.4747283944154,190.0,469.99996948242205,1.0449,1.023155,-37.5,-45.304689407348604,1.0588600000000001,1.62116,-49.78125,-76.1406288146973,3.33252694502922,3.4854382882977797,-75.6491394042969,Mus musculus,Chat-IRES-Cre-neo,sparsely spiny,Inh_3,Aspiny_13,ME_Inh_3,110.710515719746,190.3849155089,3.35227528502,15.1583838265
1186,0.567049842935976,1.09149,1.02419333333333,-60.687503814697294,-62.973960240682004,False,False,False,235.801392,0.0323100000000001,1.090725,1.02345,27.0,32.0260416666667,203.12497019767798,0.205063015222549,473543792,15.879091657490498,110.0,650.0,1.09041,1.02315333333333,-33.5,-44.4843762715658,1.09152,1.1479875,-60.812503814697294,-77.3593775431315,1.3134160081542399,1.48960693972376,-75.672966003418,Mus musculus,Sst-IRES-Cre,aspiny,Inh_6,Aspiny_11,ME_Inh_25,216.923313183382,807.42445441061,3.07920468542,11.1467281598
1191,0.38988819560218296,1.09184,1.024314,-54.25,-61.350003051757795,False,False,False,160.168064,0.0530650000000001,1.090635,1.023433,14.3125009536743,28.712501525878896,143.124967813492,0.0922901481389999,473564515,12.641511169059,190.0,690.0,1.09029,1.0231459999999999,-32.46875,-43.568751525878895,1.09195,1.375837,-54.343753814697294,-73.1812515258789,1.62474287495694,1.7141476026623503,-71.6164169311523,Mus musculus,Sst-IRES-Cre,aspiny,Inh_6,Aspiny_12,ME_Inh_24,150.017500912686,818.352380265145,2.47236898734,11.0709169876
1221,0.130350194552529,1.1571200000000001,1.0267,-48.218753814697294,-55.916670481363894,False,False,False,217.212048,0.0726200000000001,1.1537600000000001,1.02347333333333,43.187503814697294,45.5104192097982,154.68741953373,0.0762949362397194,563350008,25.1151155572429,110.0,1050.0,1.15336,1.02308666666667,-35.0625038146973,-47.4479179382324,1.17746,1.3634066666666698,-55.781253814697294,-75.0833333333333,5.23570292901172,5.3408880461679,-73.9792556762695,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_9,ME_Exc_13,208.939843227702,391.869179870886,3.10945273632,4.70266672656999
1223,0.21860465116279104,1.524835,1.0248424999999999,-54.906253814697294,-56.859376907348604,False,False,False,159.277248,0.02257,1.523005,1.0233875,33.1250038146973,35.4375019073486,268.359363079071,0.0222496464848518,485468180,54.0359864918097,40.0,350.0,1.5224950000000002,1.0229774999999999,-42.5,-48.359376907348604,1.54891,1.9499175,-60.156253814697294,-69.9062538146973,2.44642500073718,2.8866537995651003,-66.9598922729492,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_17,150.822934749145,384.069168661359,2.75616231959,11.7713244663
1232,0.18333333333333302,1.24339,1.025631,-45.875,-51.1312507629395,False,False,False,176.646384,0.0645100000000001,1.2403899999999999,1.0234969999999999,37.78125,33.4750007629395,231.562495231628,0.05477797985076901,324025297,27.990120963748698,70.0,790.0,1.239875,1.0230540000000001,-35.65625,-38.706250762939504,1.276835,1.7494049999999999,-54.593753814697294,-74.9062561035156,3.60986538483681,3.1928307838925694,-74.45582580566409,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_4,ME_Exc_17,273.945306549969,464.291222249453,2.68211565283,-6.42735712306
1240,0.6658,1.06784,1.02412666666667,-59.531253814697294,-61.963545481363894,False,False,False,267.22432000000003,0.0181200000000001,1.0669600000000001,1.02333333333333,23.3125019073486,29.4895846048991,283.437490463257,0.0736826658248901,564346637,25.97801404419,50.0,310.0,1.0666200000000001,1.02302666666667,-34.9687538146973,-43.7500025431315,1.06792,1.17814333333333,-59.593753814697294,-63.8125025431315,1.43607588734018,1.6137147858548,-62.698146820068395,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_8,Aspiny_12,ME_Inh_9,171.616133995589,669.772044924074,3.63372093023,10.6864940499
1241,0.0393240342017844,1.0555,1.025108,-51.656253814697294,-54.043752288818396,False,False,False,323.563648,0.00829999999999997,1.05382,1.023272,23.5625,25.5562511444092,328.906178474426,0.0898023322224617,565209132,18.4598522375669,40.0,170.0,1.05342,1.02292,-39.3437538146973,-43.6062507629395,1.06104,1.349864,-52.125003814697294,-61.64375381469729,2.8246384867502403,2.8102767649798195,-60.870689392089794,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_2,Aspiny_13,ME_Inh_3,152.238795858672,389.320114052129,3.32483126481,12.842814047
